id,supervoxel_id,composite_cell_type,super_class,cell_type,side,UMAP1,UMAP2,cluster,colours
720575941414262161,76001336759795751,DNpe021,descending,DNpe021,right,8.10006143550456,1.7704480767813742,DN_24,#41A4D5
720575941527018009,76212442992092374,ANXXX013,ascending,ANXXX013,left,24.937308330340986,-1.471562635842222,AN_19,#79B2E0
720575941490416181,76353180480493539,DNg93,descending,DNg93,right,-0.964394282297487,-1.6077062010201395,DN_26,#2C8EC0
720575941530014392,76142074315206476,DNp48,descending,DNp48,right,16.02779294948161,-26.453070056382078,DN_14,#3D9D98
720575941411223467,76212443059499909,DNa01,descending,DNa01,left,1.5925305078464795,-12.856704127732176,DN_12,#9FB555
720575941553999387,76001336692325597,ANXXX027,ascending,ANXXX027,left,28.288922328754072,2.2387391210166037,AN_19,#79B2E0
720575941663497084,76282811736674139,DNa11,descending,DNa11,left,-1.1737791111034106,-12.078850161972898,DN_12,#9FB555
720575941461875908,76142074315106061,DNpe045,descending,DNpe045,left,5.146181125445967,-0.00896145099725143,DN_26,#2C8EC0
720575941528109222,75930968082822160,DNg88,descending,DNg88,right,-3.19570944805562,-13.037405383530515,DN_12,#9FB555
720575941603727545,76142074247945268,ANXXX013,ascending,ANXXX013,right,24.937308330340986,-1.471562635842222,AN_19,#79B2E0
720575941431184559,76142074315470891,DNge136,descending,DNge136,right,5.927591819568281,-19.682604205552,DN_17,#7E378C
720575941449745333,76001336692337941,ANXXX027,ascending,ANXXX027,left,28.288922328754072,2.2387391210166037,AN_19,#79B2E0
720575941476980785,76212442992569780,AN04A001,ascending,AN04A001,left,-2.4765136053127,4.3079901815024435,AN_27,#FBCD5A
720575941595189029,76212443059809694,DNp18,descending,DNp18,left,-21.790959339336748,2.4281943917838156,DN_02,#F96A3C
720575941595590951,76071705571083651,DNae005,descending,DNae005,right,-0.9072001387637804,-12.194851291123289,DN_12,#9FB555
720575941581684601,75930968082751369,DNa06,descending,DNa06,right,-13.161574344829912,-0.5540515899094524,DN_01,#55B151
720575941441243839,76142074315503225,DNge136,descending,DNge136,right,5.927591819568281,-19.682604205552,DN_17,#7E378C
720575941519462766,76282811736441229,DNg104,descending,DNg104,right,21.138255138202314,-14.205541980210203,DN_18,#E92F2F
720575941510651152,76071705571666684,DNge138,descending,DNge138,right,8.589120883746748,5.825295555647951,DN_24,#41A4D5
720575941412619631,76142074315370004,DNxn153,descending,DNxn153,right,6.074725646777754,3.448320496138674,DN_24,#41A4D5
720575941480759971,76071705571172871,DNge136,descending,DNge136,left,5.927591819568281,-19.682604205552,DN_17,#7E378C
720575941535086424,76353180480361355,DNg13,descending,DNg13,right,0.8081958482700636,-10.59796179527368,DN_12,#9FB555
720575941486692493,76142074315259141,DNp68,descending,DNp68,right,12.559415836139326,-25.806229007187742,DN_14,#3D9D98
720575941427934548,76001336759965232,DNpe020,descending,DNpe020,midline,-1.3612204601329516,-2.5743910192879618,DN_26,#2C8EC0
720575941572671995,76071705571009123,DNp59,descending,DNp59,right,7.826811809344893,4.138682949599367,DN_24,#41A4D5
720575941558635279,76001336827122664,DNp11,descending,DNp11,left,6.091093082233076,3.04676066642676,DN_24,#41A4D5
720575941598907072,76142074315347259,DNa13,descending,DNa13,left,-1.3565254618686389,-12.47538985008325,DN_12,#9FB555
720575941458897392,76212442992236055,AN05B099,ascending,AN05B099,right,28.048155803485518,-2.8695818304451883,AN_19,#79B2E0
720575941478429802,76212442924881998,DNg70,descending,DNg70,right,19.880856532855635,-21.52219046348657,DN_16,#C4B39C
720575941662506040,75578162021050575,DNg27,descending,DNg27,right,-20.13490770359456,-8.615293872300047,DN_03,#B56FCC
720575941496011719,76282811803904136,DNa16,descending,DNa16,left,-16.664397220806475,2.525621521529299,DN_01,#55B151
720575941438655506,75930968015489711,DNge036,descending,DNge036,left,-9.687459926800127,-14.403657329026121,DN_13,#CF603E
720575941496642944,76071705504239780,AN07B005,ascending,AN07B005,left,5.441460628314619,-9.199971568528074,AN_12,#9FB555
720575941652633585,76071705571238495,DNae002,descending,DNae002,right,-24.039372425274248,3.3233526826468527,DN_02,#F96A3C
720575941447461908,76071705504375107,AN_GNG_77,ascending,AN_GNG_77,left,6.802512187762861,5.579522717055422,AN_24,#41A4D5
720575941594006891,76212442992224403,AN09B001,ascending,AN09B001,right,30.027855891986494,-3.1903454183968485,AN_19,#79B2E0
720575941441906779,76071705504040616,AN04A001,ascending,AN04A001,right,-2.4765136053127,4.3079901815024435,AN_27,#FBCD5A
720575941543045149,76212443059688052,DNa09,descending,DNa09,left,-29.36990640659749,3.819299328383547,DN_02,#F96A3C
720575941595955569,76142074315256456,DNp13,descending,DNp13,right,14.241845149798994,-11.765326869431394,DN_15,#61BAE7
720575941537766632,76282811736602539,DNd05,descending,DNd05,left,1.9132425973850538,-8.693137538376707,DN_12,#9FB555
720575941552024575,76212442992882458,AN07B005,ascending,AN07B005,right,5.441460628314619,-9.199971568528074,AN_12,#9FB555
720575941477419828,76142074248513829,DNge141,descending,DNge141,right,17.386696834369307,-0.380976857374865,DN_21,#672775
720575941401962787,76001336759565185,DNg104,descending,DNg104,left,21.138255138202314,-14.205541980210203,DN_18,#E92F2F
720575941474126944,76071705570828584,DNp34,descending,DNp34,left,15.318609256549482,-3.673381221238035,DN_15,#61BAE7
720575941640784671,76071705436534044,AN12B004,ascending,AN12B004,left,23.370984096332197,26.610232937392336,AN_23,#8D6F58
720575941560162798,76212442992550528,DNp35,descending,DNp35,left,9.695870418353682,3.213520157393557,DN_24,#41A4D5
720575941566170422,76282811736640394,DNp14,descending,DNp14,left,19.567320842548018,-16.76949156517114,DN_16,#C4B39C
720575941571900232,75930968015431339,AN18B004,ascending,AN18B004,left,3.447776813312178,5.0250078321066916,AN_26,#2C8EC0
720575941589304644,75930968015451918,DNge048,descending,DNge048,left,-0.20989416141926742,-3.950741183701414,DN_26,#2C8EC0
720575941671658407,76071705504454574,DNp104,descending,DNp104,right,-21.654068927959795,-3.0142263292702616,DN_03,#B56FCC
720575941528320952,76353180547967899,DNg88,descending,DNg88,left,-3.19570944805562,-13.037405383530515,DN_12,#9FB555
720575941507568709,75506488143514124,DNa16,descending,DNa16,right,-16.664397220806475,2.525621521529299,DN_01,#55B151
720575941574851510,75581804958607083,AN19A018,ascending,AN19A018,right,9.73482706050456,-2.377124559822935,AN_15,#61BAE7
720575941551948543,76142074248557341,DNp63,descending,DNp63,left,-24.38070199985921,-0.31436144256915466,DN_02,#F96A3C
720575941471550475,76142074180696014,AN09B002,ascending,AN09B002,left,28.98883726100505,-0.3250161267253341,AN_19,#79B2E0
720575941516048121,76071705436522277,ANXXX043,ascending,ANXXX043,left,26.136094112201338,-2.784876477661985,AN_20,#409D3D
720575941450363770,76353180547689034,AN18B004,ascending,AN18B004,right,3.447776813312178,5.0250078321066916,AN_26,#2C8EC0
720575941458813680,76212442924858968,AN05B004,ascending,AN05B004,right,21.42313672999919,-17.96098555320825,AN_18,#E92F2F
720575941578803025,76071705571035404,DNa13,descending,DNa13,right,-1.3565254618686389,-12.47538985008325,DN_12,#9FB555
720575941452429690,76285698491776958,AN27X009,ascending,AN27X009,right,-22.49537370701253,-8.96323050254907,AN_03,#B56FCC
720575941450587726,76212442992505061,DNp55,descending,DNp55,left,23.758194942279463,5.42555819755469,DN_22,#FA4141
720575941458803952,76142074248416673,AN05B006,ascending,AN05B006,right,10.13707258204997,3.744219410475832,AN_24,#41A4D5
720575941515630947,76071705504043338,DNp12,descending,DNp12,right,-1.731967549518938,8.060895550307375,DN_27,#FBCD5A
720575941535140362,76001336759669977,DNg15,descending,DNg15,left,17.829337138934736,-3.272363555374998,DN_21,#672775
720575941595376677,75718487393612025,DNae007,descending,DNae007,right,-0.8094665517371843,-12.67763365501489,DN_12,#9FB555
720575941598469276,76071705504208646,DNg68,descending,DNg68,left,23.531931896014814,-14.349347484055418,DN_18,#E92F2F
720575941564432786,75930968015370693,DNge079,descending,DNge079,right,0.12675281266749405,-1.118051004353422,DN_26,#2C8EC0
720575941542534236,76071705571220772,DNp13,descending,DNp13,left,14.241845149798994,-11.765326869431394,DN_15,#61BAE7
720575941490717390,76071705571133260,DNa09,descending,DNa09,right,-29.36990640659749,3.819299328383547,DN_02,#F96A3C
720575941633589179,76284667430785579,AN06B002,ascending,AN06B002,left,-2.94922302265584,7.585588085707766,AN_27,#FBCD5A
720575941504526386,76142074248655339,DNg55,descending,DNg55,right,10.172642726703291,0.4521215439406453,DN_24,#41A4D5
720575941628279353,76001336692332935,AN12B006,ascending,AN12B006,left,22.856396693988447,25.44636307960425,AN_23,#8D6F58
720575941477145393,76282811736602524,DNge041,descending,DNge041,right,-4.031969766811724,-10.280241382065672,DN_13,#CF603E
720575941574979229,76142074248438762,DNge142,descending,DNge142,left,19.293854732318525,-9.91446627372827,DN_20,#409D3D
720575941490914761,76212443126348418,AN19A018,ascending,AN19A018,left,9.73482706050456,-2.377124559822935,AN_15,#61BAE7
720575941563967847,75930968015632556,AN27X008,ascending,AN27X008,left,-20.23892496128499,2.3395506024924337,AN_02,#F96A3C
720575941471349088,76142074248081001,AN09B004,ascending,AN09B004,right,29.37985708217204,-5.112841975632566,AN_20,#409D3D
720575941516229475,76212442992750597,DNp34,descending,DNp34,right,15.318609256549482,-3.673381221238035,DN_15,#61BAE7
720575941563169704,76001336759560257,DNg13,descending,DNg13,left,0.8081958482700636,-10.59796179527368,DN_12,#9FB555
720575941549927229,76071705436538370,ANXXX043,ascending,ANXXX043,left,26.136094112201338,-2.784876477661985,AN_20,#409D3D
720575941499161569,76142074315660816,AN19A018,ascending,AN19A018,left,9.73482706050456,-2.377124559822935,AN_15,#61BAE7
720575941644727713,76282811736511546,ANXXX006,ascending,ANXXX006,right,-3.062704782680864,-22.61581076377954,AN_11,#EFB135
720575941470533131,76212443126360002,DNg96,descending,DNg96,right,-1.3063398410838793,-15.470064532700437,DN_12,#9FB555
720575941456679149,76001336759946857,DNpe020,descending,DNpe020,midline,-1.3612204601329516,-2.5743910192879618,DN_26,#2C8EC0
720575941652614129,76212443059672153,DNae002,descending,DNae002,left,-24.039372425274248,3.3233526826468527,DN_02,#F96A3C
720575941449983581,76353180480324179,DNg15,descending,DNg15,right,17.829337138934736,-3.272363555374998,DN_21,#672775
720575941602242750,76212718004347206,NA,ascending,NA,right,-30.153485279278154,12.674025166091067,AN_04,#F35438
720575941476214833,76142074248584938,DNge140,descending,DNge140,right,-10.804261188701982,11.18631898170386,DN_07,#5BB86E
720575941518509495,76282811736519927,DNge054,descending,DNge054,left,2.221978206439619,-9.197468173447508,DN_12,#9FB555
720575941461356243,76142074248001841,AN09B002,ascending,AN09B002,right,28.98883726100505,-0.3250161267253341,AN_19,#79B2E0
720575941431062959,76353180480403344,AN01B002,ascending,AN01B002,left,20.93467237453044,-8.590141665879148,AN_20,#409D3D
720575941411472555,76212443059263043,DNb09,descending,DNb09,right,2.9241037557560254,1.764158833083254,DN_26,#2C8EC0
720575941612058982,76071705571211132,DNge136,descending,DNge136,left,5.927591819568281,-19.682604205552,DN_17,#7E378C
720575941685691375,76001336759781306,AN19B004,ascending,AN19B004,left,0.009226460261945957,-6.241399180832762,AN_26,#2C8EC0
720575941668513011,76212443059713921,DNp11,descending,DNp11,right,6.091093082233076,3.04676066642676,DN_24,#41A4D5
720575941625561196,76142074247974606,AN05B099,ascending,AN05B099,left,28.048155803485518,-2.8695818304451883,AN_19,#79B2E0
720575941573657416,76212443059836981,DNp62,descending,DNp62,right,19.289906520648604,-15.469577205124754,DN_16,#C4B39C
720575941721638714,76071705504311805,DNb09,descending,DNb09,left,2.9241037557560254,1.764158833083254,DN_26,#2C8EC0
720575941536772378,76142074248030440,DNp29,descending,DNp29,right,26.99783613185466,5.500430691298586,DN_19,#79B2E0
720575941487876560,76071705570936087,AN00A006,ascending,AN00A006,left,9.878961581988936,-13.445239436570066,AN_15,#61BAE7
720575941499022049,76142074248086699,AN17A002,ascending,AN17A002,right,27.462235469623213,-13.205832850876707,AN_18,#E92F2F
720575941568889332,76282811736237807,AN17B008,ascending,AN17B008,left,21.966835994525557,18.629436123427492,AN_22,#FA4141
720575941506736956,76142074248202710,DNp29,descending,DNp29,left,26.99783613185466,5.500430691298586,DN_19,#79B2E0
720575941703180762,76142074247966056,AN05B099,ascending,AN05B099,left,28.048155803485518,-2.8695818304451883,AN_19,#79B2E0
720575941628237625,76282811803998982,DNge040,descending,DNge040,right,-3.294769745067949,-13.36739195579614,DN_12,#9FB555
720575941569579002,76071705504256600,AN07B005,ascending,AN07B005,left,5.441460628314619,-9.199971568528074,AN_12,#9FB555
720575941449875893,76001336692432439,DNbe002,descending,DNbe002,right,6.130227107806807,-6.40843952888574,DN_15,#61BAE7
720575941536279745,76212442992224375,AN17A004,ascending,AN17A004,left,17.622784633441572,-2.1006122946175516,AN_21,#672775
720575941496684672,76212442992665757,DNbe002,descending,DNbe002,left,6.130227107806807,-6.40843952888574,DN_15,#61BAE7
720575941633779387,76212442992623301,DNp09,descending,DNp09,left,10.08829500178874,-3.2998730062874735,DN_15,#61BAE7
720575941701235930,76212443059770489,DNpe017,descending,DNpe017,left,-22.076460819439287,2.5931962609854757,DN_02,#F96A3C
720575941499916962,76142074247951579,AN05B023,ascending,AN05B023,left,30.429387111468916,-3.707767379227537,AN_19,#79B2E0
720575941514064716,76001336759784235,DNbe002,descending,DNbe002,right,6.130227107806807,-6.40843952888574,DN_15,#61BAE7
720575941618895231,76142074315242148,DNb01,descending,DNb01,right,-23.173859577373857,1.3758222938147604,DN_02,#F96A3C
720575941703350746,76282811736191777,AN17B005,ascending,AN17B005,left,20.663233775897627,-7.605674636307615,AN_20,#409D3D
720575941459897926,76001336759883571,AN06B002,ascending,AN06B002,left,-2.94922302265584,7.585588085707766,AN_27,#FBCD5A
720575941441987023,76071705503896695,AN17A003,ascending,AN17A003,right,24.12318326930583,-4.956583392563719,AN_20,#409D3D
720575941585920646,76142074315680279,AN19A018,ascending,AN19A018,left,9.73482706050456,-2.377124559822935,AN_15,#61BAE7
720575941515951459,76142074315319052,AN27X009,ascending,AN27X009,left,-22.49537370701253,-8.96323050254907,AN_03,#B56FCC
720575941470003677,76071705504150120,aSP22,descending,aSP22,right,-2.938203792766924,-5.395565879288572,DN_26,#2C8EC0
720575941440379733,76001336759819925,DNp66,descending,DNp66,left,15.615414638324385,3.7833038449851095,DN_25,#FAC240
720575941560434035,76142074248486514,DNge141,descending,DNge141,left,17.386696834369307,-0.380976857374865,DN_21,#672775
720575941491127246,76071705503942199,AN09B003,ascending,AN09B003,left,24.234494228168135,-1.6866250156792582,AN_19,#79B2E0
720575941519658862,76142074315206470,DNp64,descending,DNp64,right,9.11059953670085,1.8258286595908224,DN_24,#41A4D5
720575941472178752,76071705504102291,DNp70,descending,DNp70,right,9.373996753497725,5.342254746016604,DN_24,#41A4D5
720575941486437954,75930968015460209,DNg108,descending,DNg108,left,-0.7432221879523943,-2.742463958207029,DN_26,#2C8EC0
720575941438773548,76282811803962363,DNae003,descending,DNae003,left,-25.01727960606038,5.260006535109621,DN_06,#695B52
720575941487783888,76071705503871856,AN09B009,ascending,AN09B009,left,18.807232875629072,-9.59793509239282,AN_20,#409D3D
720575941632241900,76142074248044870,AN09B004,ascending,AN09B004,right,29.37985708217204,-5.112841975632566,AN_20,#409D3D
720575941454918195,76212442992741853,AN06B002,ascending,AN06B002,right,-2.94922302265584,7.585588085707766,AN_27,#FBCD5A
720575941549448225,76071705570922584,AN23B002,ascending,AN23B002,left,-11.952518444256182,5.684853184279543,AN_07,#5BB86E
720575941573616891,76142074315059583,DNp59,descending,DNp59,left,7.826811809344893,4.138682949599367,DN_24,#41A4D5
720575941521256115,76142074248545988,DNg102,descending,DNg102,left,14.021497745319014,-13.715829265061277,DN_16,#C4B39C
720575941448018196,76142074248413748,DNge142,descending,DNge142,right,19.293854732318525,-9.91446627372827,DN_20,#409D3D
720575941527011865,76212442992120873,AN05B023,ascending,AN05B023,left,30.429387111468916,-3.707767379227537,AN_19,#79B2E0
720575941603744697,76282811803972980,DNge032,descending,DNge032,left,-0.3317000528138826,-21.979381930771726,DN_11,#EFB135
720575941602323897,75436119399371767,DNa04,descending,DNa04,right,-28.461400013164873,1.3438693166342794,DN_02,#F96A3C
720575941614272531,76142074248010526,AN05B099,ascending,AN05B099,left,28.048155803485518,-2.8695818304451883,AN_19,#79B2E0
720575941703161306,75930968015539840,AN18B002,ascending,AN18B002,left,-2.1316300441783618,-6.8652042269143045,AN_26,#2C8EC0
720575941453538473,76001336759769357,DNge041,descending,DNge041,left,-4.031969766811724,-10.280241382065672,DN_13,#CF603E
720575941542664284,76001336826940675,DNp102,descending,DNp102,right,-22.136937122539873,7.22264014488135,DN_06,#695B52
720575941539264242,76212442924978891,DNd04,descending,DNd04,left,25.27564336757243,-11.219451320114988,DN_18,#E92F2F
720575941511508690,76212442992195683,AN17A009,ascending,AN17A009,left,25.82048322658122,-5.538602244797605,AN_20,#409D3D
720575941507243589,76282811736337897,DNbe002,descending,DNbe002,left,6.130227107806807,-6.40843952888574,DN_15,#61BAE7
720575941515175770,76212443059254607,AN23B002,ascending,AN23B002,right,-11.952518444256182,5.684853184279543,AN_07,#5BB86E
720575941546513001,76212442992519061,DNp70,descending,DNp70,left,9.373996753497725,5.342254746016604,DN_24,#41A4D5
