banc_850_id,supervoxel_id,position,root_626,root_850,nucleus_id,proofread,roughly_proofread,status,side,root_position,root_position_nm,root_region,region,hemilineage,nerve,neuromere,flow,super_class,cell_class,cell_sub_class,cell_type,fafb_cell_type,manc_cell_type,malecns_cell_type,hemibrain_cell_type,fanc_cell_type,fafb_match,manc_match,malecns_match,hemibrain_match,fanc_match,fafb_nblast_match,manc_nblast_match,hemibrain_nblast_match,fanc_nblast_match,malecns_nblast_match,sexually_dimorphic,cluster,manual_cluster,super_cluster,cns_network,body_part_sensory,body_part_effector,peripheral_target_type,cell_function_detailed,neurotransmitter_predicted,neurotransmitter_score,neurotransmitter_verified,neuropeptide_verified,l2_nodes,l2_cable_length_um,volume_nm3,input_connections,output_connections,input_side_index,output_side_index,mitochondria,mitochondria_volume,pd_width,segregation_index,seed_00,seed_01,seed_02,seed_03,seed_04,seed_05,seed_06,seed_07,seed_08,seed_09,seed_10,seed_11,seed_12,seed_13,seed_14,root_id,id,nucleus_supervoxel_id,nucleus_position,nucleus_position_nm,cell_id,soma_dcv_count,soma_dcv_density,voxels,notes,status_text,cns_cluster,cell_type_source,side_axon,neck_connective,known_nt_source,known_nt,top_nt,top_nt_conf,cell_type_neurotransmitter_predicted,neurotransmitter_predicted_v1,neurotransmitter_predicted_v2,neurotransmitter_predicted_v3,neurotransmitter_score_v1,neurotransmitter_score_v2,neurotransmitter_score_v3,cell_type_tomke,cell_type_source_text,other_names,morphology_group,banc_match,banc_match_supervoxel_id,banc_png_match,banc_png_match_supervoxel_id,banc_nblast_match,fafb_ntac_cell_type,fafb_alignment_cell_type,fafb_alignment_runner_up,fafb_alignment_match,fafb_alignment_confidence,fafb_alignment_decision,banc_nblast_match_supervoxel_id,banc_nblast,fafb_png_match,fafb_nblast,manc_png_match,manc_nblast,fanc_png_match,fanc_nblast,hemibrain_png_match,hemibrain_nblast,fafb_super_class,manc_super_class,malecns_png_match,malecns_nblast,an_type,auto_an_type,dn_type,auto_dn_type,fafb_cell_class,manc_cell_class,fafb_cell_sub_class,manc_cell_sub_class,ngl_link,cell_info_id,cell_info_user_id,cell_ids_position,cell_ids_position_nm,cell_ids_id,cell_ids_id_626,cell_ids_tag,root_626_codex,uploaded_to_codex_annotations,_locked,_locked_by,_archived,_creator,_ctime,_last_modifier,_mtime,cell_sub_type,neurotransmitter,cell_function,UMAP1,UMAP2,clusterno,label,colours,nerve_side,body_part_effector2
720575941508147234,75647980673257515,"104814, 48559, 512",720575941508147234,720575941508147234,72902431419138121,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,FAFB_MATCH_MANUALLY_CHECKED",right,"105168, 48480, 504","420672, 193920, 22680",ITO_midbrain_GNG,central_brain,MX12__prim,right_ventral_cervical_nerve,NA,efferent,motor,neck_motor_neuron,neck_yaw_motor_neuron,"VCvN1,VCvN2","VCvN1,VCvN2",NA,NA,auto:WED158,NA,720575940607641010,NA,NA,NA,NA,720575940607641010,NA,2028339038,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,oblique_horizontal_muscle,neck_yaw,acetylcholine,0.6662,NA,NA,665,2542.44,22746015744,1978,237,-1,-1,110,1129331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941508147234,NA,720575941508147234,720575941508147234,75647980606453200,"105168, 48480, 504","420672,193920,22680",787,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,FAFB_MATCH_MANUALLY_CHECKED",NA,"huston_lab,wilson_lab,azevedo",NA,NA,NA,NA,acetylcholine,NA,acetylcholine,acetylcholine,acetylcholine,acetylcholine,0.5661,0.6662,0.6662,NA,"huston_lab,wilson_lab,azevedo",oblique_horizontal VCvN,NA,720575941564288263,76422243018012042,720575941564288263,76422243018012042,720575941564288263,NA,NA,NA,NA,NA,NA,76422243018012042,0.64,720575940607641010,0.74,NA,NA,NA,NA,NA,0.4,NA,NA,12076,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5221682269650944,NA,NA,"99693,64755,2238","398772, 259020, 100710",1620,1620,001620,720575941508147234,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,"VCvN1,VCvN2",acetylcholine,neck_motor,-6.424268161750613,-3.1148292979519048,12,"VCvN1,VCvN2",#51B07B,right,neck yaw
720575941492017790,77266737070100744,"153230, 57252, 2083",720575941492017790,720575941492017790,73324713006334326,TRUE,FALSE,"NEEDS_FAFB_MATCH,azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,INVESTIGATE_RESOLVED,FAFB_MATCH_MANUALLY_CHECKED,IN_VIGNETTE",left,"153264, 57344, 2070","613056, 229376, 93150",ITO_midbrain_IPS_L,central_brain,putative_primary,left_cervical_nerve,NA,efferent,motor,neck_motor_neuron,neck_yaw_motor_neuron,"CvN1,CvN2","CvN1,CvN2",NA,NA,NA,NA,720575940622008560,NA,NA,NA,NA,720575940639711566,27350,NA,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,oblique_horizontal_muscle_or_transverse_horizontal_muscle,neck_yaw,acetylcholine,0.3569,NA,NA,719,2423.77,21610456064,1611,84,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941492017790,NA,720575941492017790,720575941492017790,77266805789529608,"153264, 57344, 2070","613056,229376,93150",778,NA,NA,NA,NA,"NEEDS_FAFB_MATCH,azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,INVESTIGATE_RESOLVED,FAFB_MATCH_MANUALLY_CHECKED,IN_VIGNETTE",NA,"huston_lab,wilson_lab,azevedo",left,neck connective (left),NA,NA,NA,NA,gaba,gaba,acetylcholine,acetylcholine,0.3047,0.3569,0.3569,NA,"huston_lab,wilson_lab,azevedo",CvN1-3,NA,720575941544483252,75930968082759390,720575941544483252,75930968082759390,720575941544483252,NA,NA,NA,NA,NA,NA,75930968082759390,0.7,720575940646764579,0.37,NA,-1.05,NA,NA,NA,NA,NA,NA,12180,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6386972705685504,NA,NA,"131272,70312,2433","525088, 281248, 109485",1672,1672,001672,720575941492017790,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,"CvN1,CvN2",acetylcholine,neck_motor,-6.421520626045044,-3.2011976203243413,12,"CvN1,CvN2",#51B07B,left,neck yaw
720575941517213177,75226180861291258,"92420, 60269, 2015",720575941602751934,720575941517213177,72832131729981905,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE,TRACING_ISSUE_2",right,"92672, 60512, 1977","370688, 242048, 88965",ITO_midbrain_GNG,central_brain,putative_primary,right_cervical_nerve,NA,efferent,motor,neck_motor_neuron,neck_motor_neuron,CvN11,CvN11,NA,NA,auto:PS194,NA,720575940624342569,NA,NA,NA,NA,720575940624342825,19230,1435950884,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,neck_muscle,NA,gaba,0.7074,NA,NA,606,2247.65,15458481920,933,70,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941517213177,NA,720575941517213177,720575941517213177,75226180861199921,"92672, 60512, 1977","370688,242048,88965",791,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE,TRACING_ISSUE_2",NA,"huston_lab,wilson_lab,azevedo",right,neck connective (right),NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.5153,0.7074,0.7074,NA,"huston_lab,wilson_lab,azevedo",CvN1-3,NA,720575941564833938,77266737070187807,720575941564833938,77266737070187807,720575941564833938,NA,NA,NA,NA,NA,NA,77266737070187807,0.75,720575940631715896,0.68,NA,-0.99,NA,NA,NA,0.36,NA,NA,12342,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6163391900024832,NA,NA,"107745,69672,2397","430980, 278688, 107865",1747,1747,001747,720575941602751934,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,CvN11,gaba,neck_motor,-6.1832565421827415,-3.493209715775695,12,CvN11,#51B07B,right,neck
720575941573355592,76847273652768948,"139737, 137494, 3180",720575941573355592,720575941573355592,73254963005882626,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,DIFFICULT_MANC_TYPE,NOT_AN_DN",left,"139808, 137536, 3175","559232, 550144, 142875",MANC_vnc_NTct_UTct_T1_L,ventral_nerve_cord,TBD,right_cervical_nerve,T1,efferent,motor,neck_motor_neuron,neck_yaw_motor_neuron,CvNA2,NA,CvNA2,ADNM2 MN,NA,NA,NA,14549,NA,NA,114,NA,19952,NA,114,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,transverse_horizontal_2_muscle,neck_yaw,gaba,0.455,NA,NA,655,2228.53,26226454528,1343,50,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941573355592,NA,720575941573355592,720575941573355592,76847273652726014,"139808, 137536, 3175","559232,550144,142875",578,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,DIFFICULT_MANC_TYPE,NOT_AN_DN",NA,"huston_lab,wilson_lab,azevedo",right,neck connective (right),NA,NA,glutamate,NA,gaba,NA,gaba,NA,0,0.455,0,NA,"huston_lab,wilson_lab,azevedo","ADNM2, transverse_horizontal_2 CvN_A2",NA,720575941573751305,76143654930369281,720575941573751305,76143654930369281,720575941573751305,NA,NA,NA,NA,NA,NA,76143654930369281,0.65,NA,NA,NA,0.8,NA,0.53,NA,NA,NA,NA,804343,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4759063624679424,NA,NA,"125003,144270,3868","500012, 577080, 174060",1758,1758,001758,720575941573355592,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,CvNA2,gaba,neck_motor,-6.195629512763797,-3.4800213536541142,12,CvNA2,#51B07B,right,neck yaw
720575941564288263,76422243018012042,"127374, 54389, 657",720575941564288263,720575941564288263,73113537651671168,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",left,"126972, 55296, 641","507888, 221184, 28845",ITO_midbrain_GNG,central_brain,MX12__prim,left_ventral_cervical_nerve,NA,efferent,motor,neck_motor_neuron,neck_yaw_motor_neuron,"VCvN1,VCvN2","VCvN1,VCvN2",NA,NA,NA,NA,720575940608078347,NA,NA,NA,NA,720575940635776760,13388,NA,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,oblique_horizontal_muscle,neck_yaw,gaba,0.5374,NA,NA,524,1982.42,7519146496,1222,86,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941564288263,NA,720575941564288263,720575941564288263,76422243018009616,"127424, 54432, 656","509696,217728,29520",11568,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,TRACING_ISSUE_2",NA,"huston_lab,wilson_lab,azevedo",left,neck connective,NA,NA,acetylcholine,NA,acetylcholine,gaba,gaba,gaba,0.5113,0.5374,0.5374,NA,"huston_lab,wilson_lab,azevedo",oblique_horizontal VCvN,NA,720575941508147234,75647980673257515,720575941508147234,75647980673257515,720575941508147234,NA,NA,NA,NA,NA,NA,75647980673257515,0.63,NA,0.42,NA,-1.06,NA,NA,NA,NA,NA,NA,12126,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6706104504418304,NA,NA,"141076,60805,2091","564304, 243220, 94095",1929,1929,001929,720575941564288263,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,"VCvN1,VCvN2",gaba,neck_motor,-6.369338428474246,-3.226873393944944,12,"VCvN1,VCvN2",#51B07B,left,neck yaw
720575941577100277,75929868034187527,"112946, 61131, 985",720575941577100277,720575941577100277,72972868949902005,TRUE,FALSE,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,BANC_PNG_MATCH_WRONG",right,"112992, 61296, 985","451968, 245184, 44325",ITO_midbrain_GNG,central_brain,MX12__prim,right_ventral_cervical_nerve,NA,efferent,motor,neck_motor_neuron,neck_yaw_motor_neuron,"VCvN1,VCvN2","VCvN1,VCvN2",NA,NA,auto:WED158,NA,720575940624327572,NA,NA,NA,NA,720575940624327572,22827,2028339038,NA,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,oblique_horizontal_muscle,neck_yaw,gaba,0.5687,NA,NA,515,1877.87,12772510208,734,35,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941577100277,NA,720575941577100277,720575941577100277,75929868034198275,"112992, 61296, 985","451968,245184,44325",805,NA,NA,NA,NA,"azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,BANC_PNG_MATCH_WRONG",NA,"huston_lab,wilson_lab,azevedo",NA,NA,NA,NA,acetylcholine,NA,acetylcholine,NA,gaba,NA,0,0.5687,0,NA,"huston_lab,wilson_lab,azevedo",oblique_horizontal VCvN,NA,720575941526075673,76563393292801632,720575941564288263,76422243018012042,720575941564288263,NA,NA,NA,NA,NA,NA,76422243018012042,0.59,720575940624327572,0.52,NA,-1.04,NA,NA,NA,0.42,NA,NA,13592,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5011072642711552,NA,NA,"112992,61296,985","451968, 245184, 44325",2010,2010,002010,720575941577100277,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,"VCvN1,VCvN2",gaba,neck_motor,-6.4471792335279545,-3.1969419678966666,12,"VCvN1,VCvN2",#51B07B,right,neck yaw
720575941502691819,76847342237930296,"141230, 140050, 2654",720575941502691819,720575941502691819,73255031591141561,TRUE,FALSE,"azevedo,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,NEEDS_NUCLEUS_ID,BANC_PNG_MATCH_WRONG",left,"141296, 140064, 2657","565184, 560256, 119565",MANC_vnc_NTct_UTct_T1_L,ventral_nerve_cord,16B,left_dorsal_prothoracic_nerve,T1,efferent,motor,neck_motor_neuron,neck_roll_motor_neuron,DProN1,NA,DProN1,MNnm11,NA,NA,NA,102542,NA,NA,NA,NA,15047,NA,121,NA,isomorphic,EFF_12,EFF_12,head-eye-antenna,NA,unknown,neck,dorsoventral_muscle_linking_cervical_sclerite_and_condyle_1,neck_roll,gaba,0.408,glutamate,NA,398,1694.26,1583178496,343,54,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941502691819,NA,720575941502691819,720575941502691819,76847342237930302,"141296, 140064, 2657","565184,560256,119565",11581,NA,NA,NA,NA,"azevedo,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,NEEDS_NUCLEUS_ID,BANC_PNG_MATCH_WRONG",NA,"huston_lab,wilson_lab,azevedo",NA,NA,NA,NA,NA,NA,gaba,gaba,gaba,gaba,0.3487,0.408,0.408,NA,"huston_lab,wilson_lab,azevedo",DProN_d,NA,720575941439741119,76354829680874586,720575941574538504,76284460936797230,720575941435429676,NA,NA,NA,NA,NA,NA,76354760894663377,0.42,NA,NA,102542,0.21,NA,0.52,NA,NA,NA,NA,905210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139715,146912,3847","558860, 587648, 173115",2187,2187,002187,720575941502691819,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:37:05Z,DProN1,glutamate,neck_motor,-6.618997966743285,-3.3111115655224004,12,DProN1,#51B07B,left,neck roll
720575941507526213,76282811736221012,"123097, 92500, 2606",720575941507526213,720575941507526213,72974381852131803,TRUE,FALSE,"FAFB_MATCH_WRONG_SIDE,TRACING_ISSUE_RESOLVED,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,FAFB_MATCH_MANUALLY_CHECKED,IN_NERVE,FAFB_ALT_MATCH,MANC_MATCH_MANUALLY_CHECKED",right,"106496, 240800, 4871","425984, 963200, 219195",COURT_vnc_ABDNM,neck_connective,07B,"left_anterior_dorsal_mesothoracic_nerve, right_anterior_dorsal_mesothoracic_nerve, left_dorsal_metathoracic_nerve, right_dorsal_metathoracic_nerve",A1,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,wing_neurosecretory_cell,EAXXX079,AN_GNG_90,EAXXX079,EAXXX079,NA,NA,720575940619781914,102590,NA,NA,NA,720575940625519633,14732,NA,23152,NA,dimorphic,EFF_09,EFF_09,flight-energy-power,NA,unknown,wing,NA,NA,octopamine,0.3742,NA,Lk,2254,9988.75,179902831104,632,670,-1,-1,0,0,0,NA,EAXXX079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EAXXX079_720575941507526213,720575941507526213,NA,720575941507526213,720575941507526213,75724810189209555,"106496, 240800, 4871","425984,963200,219195",NA,NA,NA,NA,"incomplete in both brain and VNC; is fragment; needs proofreading - HHY

241128 - mostly proofread - HHY

241130 - is this morphology correct? - HHY
","FAFB_MATCH_WRONG_SIDE,TRACING_ISSUE_RESOLVED,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,FAFB_MATCH_MANUALLY_CHECKED,IN_NERVE,FAFB_ALT_MATCH,MANC_MATCH_MANUALLY_CHECKED",NA,wilson_lab,NA,neck connective (left),NA,NA,gaba,NA,octopamine,octopamine,octopamine,octopamine,0.6103,0.3742,0.3742,NA,wilson_lab,NA,NA,720575941400967459,76071705503967968,720575941400967459,76071705503967968,720575941642613153,NA,NA,NA,NA,NA,NA,75020160808897232,0.34,720575940619781914,0.33,102590,0.25,NA,0.22,NA,NA,NA,NA,344038,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6753969499013120,NA,NA,"132546,199355,6082","530184, 797420, 273690",3206,3206,003206,720575941507526213,NA,NA,NA,FALSE,498faaeec7594eb1af1d548baefecba6@auth.local,2024-07-17T21:25:08Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:35:58Z,EAXXX079,Lk,NA,-1.5861069316633345,2.440199021406924,09,NA,#FCC442,right,wing
720575941623015788,76707498170134156,"137153, 166522, 2990",720575941623015788,720575941623015788,73184869072503916,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,TRACING_ISSUE_RESOLVED,azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,IN_NERVE,LR_TYPE_CONFLICT,NOT_AN_DN",left,"137216, 166128, 2937","548864, 664512, 132165",MANC_vnc_AMNp_L,ventral_nerve_cord,00B,"left_cervical_nerve, right_cervical_nerve",T1,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,neck_neurosecretory_cell,EA00B022,NA,EA00B022,EA00B022,NA,NA,NA,14344,NA,NA,614,NA,14344,NA,614,NA,isomorphic,EFF_06,EFF_06,feeding-endocrine,NA,unknown,neck,NA,NA,acetylcholine,0.5174,octopamine,NA,659,2650.31,19853416448,870,71,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941623015788,NA,720575941623015788,720575941623015788,76707498170134156,"137152, 166512, 2990","548608,666048,134550",NA,NA,NA,NA,"vetoed tracing\_issue and side\_conflict labels; this is just an odd morphology, but it belongs to the VUM type of neck MN - HHY
","MANC_MATCH_WRONG_SIDE,TRACING_ISSUE_RESOLVED,azevedo,REVIEW_MATCH_AN_DN,HAS_MANUAL_ANNOTATION,INVESTIGATE_RESOLVED,IN_NERVE,LR_TYPE_CONFLICT,NOT_AN_DN",NA,azevedo,both,neck connective,NA,NA,NA,NA,acetylcholine,acetylcholine,acetylcholine,acetylcholine,0.4731,0.5174,0.5174,NA,azevedo,VUM,NA,720575941400501795,75932273350062130,NA,NA,720575941573751305,NA,NA,NA,NA,NA,NA,76143654930369281,-0.04,NA,NA,NA,0.35,614,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4663860238745600,353795,104,"111649,107938,3158","446596, 431752, 142110",3265,3265,003265,720575941623015788,NA,NA,NA,FALSE,NA,2024-07-25T17:25:27Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:21:29Z,EA00B022,octopamine,NA,4.772365177177609,-0.3433194121639396,06,NA,#F36237,right,neck
720575941439445823,75302735498594711,"95542,245184,6148",720575941439445823,720575941439445823,72904081827430732,TRUE,FALSE,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",left,"105008, 246224, 4974","420032, 984896, 223830",COURT_vnc_ABDNM,ventral_nerve_cord,00B,abdominal_nerve_trunk,A9,efferent,visceral_circulatory,ventral_nerve_cord_neurosecretory_cell,abdomen_neurosecretory_cell,EN00B010,NA,EN00B010,EN00B010,NA,NA,NA,168470,NA,NA,NA,NA,23398,NA,627,NA,isomorphic,EFF_05,EFF_05,abdomen-ureter,NA,unknown,abdomen,NA,NA,octopamine,0.7372,octopamine,NA,1163,4586.92,26444504576,1406,206,-1,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941439445823,NA,720575941439445823,720575941439445823,75654647603711380,"105008, 246224, 4974","420032,984896,223830",NA,NA,NA,NA,NA,"MANC_MATCH_WRONG_SIDE,HAS_MANUAL_ANNOTATION,IN_NERVE,LR_TYPE_CONFLICT",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,octopamine,octopamine,octopamine,octopamine,1,0.7372,0.7372,NA,wilson_lab,NA,NA,720575941461654980,75372966736773635,NA,NA,720575941532477874,NA,NA,NA,NA,NA,NA,75584347579137018,0.47,NA,NA,12503,0.46,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95542,245184,6148","382168, 980736, 276660",3334,3334,003334,720575941439445823,NA,NA,NA,FALSE,NA,2024-08-05T19:15:27Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:23:48Z,EN00B010,octopamine,NA,6.335617626213254,1.852477435179506,05,NA,#F94040,left,abdomen
720575941458041247,75232229248400985,"93331, 241184, 5905",720575941458041247,720575941458041247,72763275820925453,TRUE,FALSE,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE",right,"87136, 241680, 5741","348544, 966720, 258345",COURT_vnc_ABDNM,ventral_nerve_cord,TBD,abdominal_nerve_trunk,A6,efferent,motor,thoracic_abdominal_segmental_motor_neuron,thoracic_abdominal_segmental_motor_neuron,ENXXX226,NA,ENXXX226,ENXXX226,NA,NA,NA,17510,NA,NA,NA,NA,18264,NA,23718,NA,isomorphic,EFF_16,EFF_16,thoracic-abdominal,NA,unknown,thoracic_abdominal,unknown_thoracic_abdominal_segmental,NA,gaba,0.7368,NA,NA,208,929.7,4785828864,125,87,-1,-1,56,263926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720575941458041247,NA,720575941458041247,720575941458041247,75021191668451725,"87136, 241680, 5741","348544,966720,258345",NA,NA,NA,NA,NA,"HAS_MANUAL_ANNOTATION,SENT_TO_AELYSIA_TRACING,IN_VIGNETTE",NA,wilson_lab,NA,NA,NA,NA,glutamate,NA,serotonin,gaba,gaba,gaba,0.6308,0.7368,0.7368,NA,wilson_lab,NA,NA,720575941436910303,75794904458618212,NA,NA,720575941400757795,NA,NA,NA,NA,NA,NA,75583660652608438,0.3,NA,NA,24250,0.28,NA,0.37,NA,NA,NA,NA,820484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93331,241184,5905","373324, 964736, 265725",3342,3342,003342,720575941458041247,NA,NA,NA,FALSE,NA,2024-08-05T19:15:27Z,498faaeec7594eb1af1d548baefecba6@auth.local,2026-04-12T02:18:55Z,ENXXX226_A6,gaba,NA,6.411320293449585,-0.5029703339855338,16,NA,#843993,right,NA
